,Date,Data,Artist,Title,Rank,Note
273,1990-03-03,"['Anytime', 'McAuley Schenker Group']",McAuley Schenker Group,Anytime,74,0
274,1990-03-03,"['Wild Women Do (From ""Pretty Woman"")', 'Natalie Cole']",Natalie Cole,"Wild Women Do (From ""Pretty Woman"")",75,1
275,1990-03-03,"['Living In Oblivion', 'Anything Box']",Anything Box,Living In Oblivion,76,0
276,1990-03-03,"['Tender Lover', 'Babyface']",Babyface,Tender Lover,77,0
277,1990-03-03,"['Blame It On The Rain', 'Milli Vanilli']",Milli Vanilli,Blame It On The Rain,78,0
278,1990-03-03,"['Make It Like It Was', 'Regina Belle']",Regina Belle,Make It Like It Was,79,0
279,1990-03-03,"['Swing The Mood', 'Jive Bunny & The Mastermixers']",Jive Bunny & The Mastermixers,Swing The Mood,80,0
280,1990-03-03,"['Whip Appeal', 'Babyface']",Babyface,Whip Appeal,81,0
281,1990-03-03,"[""You're The Voice"", 'John Farnham']",John Farnham,You're The Voice,82,1
282,1990-03-03,"['Kickstart My Heart', 'Motley Crue']",Motley Crue,Kickstart My Heart,83,0
283,1990-03-03,"['When The Night Comes', 'Joe Cocker']",Joe Cocker,When The Night Comes,84,0
284,1990-03-03,"['I Want You', 'Shana']",Shana,I Want You,85,0
285,1990-03-03,"['Another Day In Paradise', 'Phil Collins']",Phil Collins,Another Day In Paradise,86,0
286,1990-03-03,"['Got To Have Your Love', 'Mantronix Featuring Wondress']",Mantronix Featuring Wondress,Got To Have Your Love,87,0
287,1990-03-03,"[""There's A Party Going On"", 'Yvonne']",Yvonne,There's A Party Going On,88,1
288,1990-03-03,"['House Of Pain', 'Faster Pussycat']",Faster Pussycat,House Of Pain,89,0
289,1990-03-03,"[""I'm Not Satisfied"", 'Fine Young Cannibals']",Fine Young Cannibals,I'm Not Satisfied,90,1
290,1990-03-03,"[""That's What I Like"", 'Jive Bunny & The Mastermixers']",Jive Bunny & The Mastermixers,That's What I Like,91,1
291,1990-03-03,"[""Whatcha Gonna Do With My Lovin'"", 'Inner City']",Inner City,Whatcha Gonna Do With My Lovin',92,1
292,1990-03-03,"[""I'll Be Good To You"", 'Quincy Jones Featuring Ray Charles & Chaka Khan']",Quincy Jones Featuring Ray Charles & Chaka Khan,I'll Be Good To You,93,1
293,1990-03-03,"['Walk On By', 'Sybil']",Sybil,Walk On By,94,0
294,1990-03-03,"['Imagination', 'Xymox']",Xymox,Imagination,95,0
295,1990-03-03,"['Love Shack', 'The B-52s']",The B-52s,Love Shack,96,0
296,1990-03-03,"['Wait For You', 'Bonham']",Bonham,Wait For You,97,0
297,1990-03-03,"['Woman In Chains', 'Tears For Fears']",Tears For Fears,Woman In Chains,98,0
298,1990-03-03,"['Rhythm Nation', 'Janet Jackson']",Janet Jackson,Rhythm Nation,99,0
299,1990-03-03,"['1-2-3', 'The Chimes']",The Chimes,1-2-3,100,0
300,1990-03-31,"['Black Velvet', 'Alannah Myles']",Alannah Myles,Black Velvet,1,0
301,1990-03-31,"['Love Will Lead You Back', 'Taylor Dayne']",Taylor Dayne,Love Will Lead You Back,2,0
302,1990-03-31,"['I Wish It Would Rain Down', 'Phil Collins']",Phil Collins,I Wish It Would Rain Down,3,0
303,1990-03-31,"[""I'll Be Your Everything"", 'Tommy Page']",Tommy Page,I'll Be Your Everything,4,1
304,1990-03-31,"['All Around The World', 'Lisa Stansfield']",Lisa Stansfield,All Around The World,5,0
305,1990-03-31,"[""Don't Wanna Fall In Love"", 'Jane Child']",Jane Child,Don't Wanna Fall In Love,6,1
306,1990-03-31,"['Escapade', 'Janet Jackson']",Janet Jackson,Escapade,7,0
307,1990-03-31,"['Keep It Together', 'Madonna']",Madonna,Keep It Together,8,0
308,1990-03-31,"['Get Up! (Before The Night Is Over)', 'Technotronic']",Technotronic,Get Up! (Before The Night Is Over),9,0
309,1990-03-31,"['Here And Now', 'Luther Vandross']",Luther Vandross,Here And Now,10,0
310,1990-03-31,"['All My Life', 'Linda Ronstadt (Featuring Aaron Neville)']",Linda Ronstadt (Featuring Aaron Neville),All My Life,11,0
311,1990-03-31,"['Forever', 'KISS']",KISS,Forever,12,0
312,1990-03-31,"['Roam', 'The B-52s']",The B-52s,Roam,13,0
313,1990-03-31,"['I Wanna Be Rich', 'Calloway']",Calloway,I Wanna Be Rich,14,0
314,1990-03-31,"['Whole Wide World (From ""True Love"")', ""A'me Lorain""]",A'me Lorain,"Whole Wide World (From ""True Love"")",15,1
315,1990-03-31,"['Nothing Compares 2 U', ""Sinead O'Connor""]",Sinead O'Connor,Nothing Compares 2 U,16,1
316,1990-03-31,"['No Myth', 'Michael Penn']",Michael Penn,No Myth,17,0
317,1990-03-31,"['Sacrifice', 'Elton John']",Elton John,Sacrifice,18,0
318,1990-03-31,"[""C'mon And Get My Love"", 'D-Mob Introducing Cathy Dennis']",D-Mob Introducing Cathy Dennis,C'mon And Get My Love,19,1
319,1990-03-31,"['I Go To Extremes', 'Billy Joel']",Billy Joel,I Go To Extremes,20,0
320,1990-03-31,"['Without You', 'Motley Crue']",Motley Crue,Without You,21,0
321,1990-03-31,"['No More Lies', ""Michel'le""]",Michel'le,No More Lies,22,1
322,1990-03-31,"['How Can We Be Lovers', 'Michael Bolton']",Michael Bolton,How Can We Be Lovers,23,0
323,1990-03-31,"['Just A Friend', 'Biz Markie']",Biz Markie,Just A Friend,24,0
324,1990-03-31,"['Heartbeat', 'Seduction']",Seduction,Heartbeat,25,0
325,1990-03-31,"['Whip Appeal', 'Babyface']",Babyface,Whip Appeal,26,0
326,1990-03-31,"['Dangerous', 'Roxette']",Roxette,Dangerous,27,0
327,1990-03-31,"['Opposites Attract', 'Paula Abdul (Duet With The Wild Pair)']",Paula Abdul (Duet With The Wild Pair),Opposites Attract,28,0
328,1990-03-31,"['Love Me For Life', 'Stevie B']",Stevie B,Love Me For Life,29,0
329,1990-03-31,"['Price Of Love', 'Bad English']",Bad English,Price Of Love,30,0
330,1990-03-31,"['Heart Of Stone', 'Cher']",Cher,Heart Of Stone,31,0
331,1990-03-31,"['If U Were Mine', 'The U-Krew']",The U-Krew,If U Were Mine,32,0
332,1990-03-31,"['The Heart Of The Matter', 'Don Henley']",Don Henley,The Heart Of The Matter,33,0
333,1990-03-31,"['What It Takes', 'Aerosmith']",Aerosmith,What It Takes,34,0
334,1990-03-31,"['Sending All My Love', 'Linear']",Linear,Sending All My Love,35,0
335,1990-03-31,"[""You're The Only Woman"", 'The Brat Pack']",The Brat Pack,You're The Only Woman,36,1
336,1990-03-31,"['Wild Women Do (From ""Pretty Woman"")', 'Natalie Cole']",Natalie Cole,"Wild Women Do (From ""Pretty Woman"")",37,1
337,1990-03-31,"['Love Child', 'Sweet Sensation']",Sweet Sensation,Love Child,38,0
338,1990-03-31,"['Sometimes She Cries', 'Warrant']",Warrant,Sometimes She Cries,39,0
339,1990-03-31,"['True Blue Love', 'Lou Gramm']",Lou Gramm,True Blue Love,40,0
340,1990-03-31,"['Room At The Top', 'Adam Ant']",Adam Ant,Room At The Top,41,0
341,1990-03-31,"['Too Late To Say Goodbye', 'Richard Marx']",Richard Marx,Too Late To Say Goodbye,42,0
342,1990-03-31,"['Hold On', 'Wilson Phillips']",Wilson Phillips,Hold On,43,0
343,1990-03-31,"['Here We Are', 'Gloria Estefan']",Gloria Estefan,Here We Are,44,0
344,1990-03-31,"['The Secret Garden', 'Quincy Jones']",Quincy Jones,The Secret Garden,45,0
345,1990-03-31,"['This Old Heart Of Mine', 'Rod Stewart With Ronald Isley']",Rod Stewart With Ronald Isley,This Old Heart Of Mine,46,0
346,1990-03-31,"['Fly High Michelle', ""Enuff Z'Nuff""]",Enuff Z'Nuff,Fly High Michelle,47,1
347,1990-03-31,"['Got To Get', ""Leila K With Rob 'N' Raz""]",Leila K With Rob 'N' Raz,Got To Get,48,1
348,1990-03-31,"['Blue Sky Mine', 'Midnight Oil']",Midnight Oil,Blue Sky Mine,49,0
349,1990-03-31,"['Lambada', 'Kaoma']",Kaoma,Lambada,50,0
350,1990-03-31,"['A Face In The Crowd', 'Tom Petty']",Tom Petty,A Face In The Crowd,51,0
351,1990-03-31,"['Personal Jesus', 'Depeche Mode']",Depeche Mode,Personal Jesus,52,0
352,1990-03-31,"['The Humpty Dance', 'Digital Underground']",Digital Underground,The Humpty Dance,53,0
353,1990-03-31,"['Have A Heart', 'Bonnie Raitt']",Bonnie Raitt,Have A Heart,54,0
354,1990-03-31,"['Make It Like It Was', 'Regina Belle']",Regina Belle,Make It Like It Was,55,0
355,1990-03-31,"['The Deeper The Love', 'Whitesnake']",Whitesnake,The Deeper The Love,56,0
356,1990-03-31,"['All I Wanna Do Is Make Love To You', 'Heart']",Heart,All I Wanna Do Is Make Love To You,57,0
357,1990-03-31,"[""We Can't Go Wrong"", 'The Cover Girls']",The Cover Girls,We Can't Go Wrong,58,1
358,1990-03-31,"['A Little Love', 'Corey Hart']",Corey Hart,A Little Love,59,0
359,1990-03-31,"['Expression', 'Salt-N-Pepa']",Salt-N-Pepa,Expression,60,0
360,1990-03-31,"['Your Baby Never Looked Good In Blue', 'Expose']",Expose,Your Baby Never Looked Good In Blue,61,0
361,1990-03-31,"['Time After Time', 'Timmy T.']",Timmy T.,Time After Time,62,0
362,1990-03-31,"['Anything I Want', 'Kevin Paige']",Kevin Paige,Anything I Want,63,0
363,1990-03-31,"['House Of Pain', 'Faster Pussycat']",Faster Pussycat,House Of Pain,64,0
364,1990-03-31,"['Living In Oblivion', 'Anything Box']",Anything Box,Living In Oblivion,65,0
365,1990-03-31,"['The Way It Is', 'Tesla']",Tesla,The Way It Is,66,0
366,1990-03-31,"['All Or Nothing', 'Milli Vanilli']",Milli Vanilli,All Or Nothing,67,0
367,1990-03-31,"['Summer Rain', 'Belinda Carlisle']",Belinda Carlisle,Summer Rain,68,0
368,1990-03-31,"['A Girl Like You', 'The Smithereens']",The Smithereens,A Girl Like You,69,0
369,1990-03-31,"['Bust A Move', 'Young M.C.']",Young M.C.,Bust A Move,70,0
370,1990-03-31,"[""Hurting Kind (I've Got My Eyes On You)"", 'Robert Plant']",Robert Plant,Hurting Kind (I've Got My Eyes On You),71,1
371,1990-03-31,"['If You Leave Me Now', 'Jaya']",Jaya,If You Leave Me Now,72,0
372,1990-03-31,"['Hide And Seek', 'Pajama Party']",Pajama Party,Hide And Seek,73,0
373,1990-03-31,"['Two To Make It Right', 'Seduction']",Seduction,Two To Make It Right,74,0
374,1990-03-31,"['Almost Hear You Sigh', 'The Rolling Stones']",The Rolling Stones,Almost Hear You Sigh,75,0
375,1990-03-31,"[""Whatcha Gonna Do With My Lovin'"", 'Inner City']",Inner City,Whatcha Gonna Do With My Lovin',76,1
376,1990-03-31,"[""I'll See You In My Dreams"", 'Giant']",Giant,I'll See You In My Dreams,77,1
377,1990-03-31,"['99 Worlds', 'Peter Wolf']",Peter Wolf,99 Worlds,78,0
378,1990-03-31,"['I Come Off', 'Young M.C.']",Young M.C.,I Come Off,79,0
379,1990-03-31,"['Anytime', 'McAuley Schenker Group']",McAuley Schenker Group,Anytime,80,0
380,1990-03-31,"['Real Love', 'Skyy']",Skyy,Real Love,81,0
381,1990-03-31,"[""You Can't Get Away"", 'Shana']",Shana,You Can't Get Away,82,1
382,1990-03-31,"['House Of Broken Love', 'Great White']",Great White,House Of Broken Love,83,0
383,1990-03-31,"['How Am I Supposed To Live Without You', 'Michael Bolton']",Michael Bolton,How Am I Supposed To Live Without You,84,0
384,1990-03-31,"['What Kind Of Man Would I Be?', 'Chicago']",Chicago,What Kind Of Man Would I Be?,85,0
385,1990-03-31,"['Cuts You Up', 'Peter Murphy']",Peter Murphy,Cuts You Up,86,0
386,1990-03-31,"['Precious Love', 'Jody Watley']",Jody Watley,Precious Love,87,0
387,1990-03-31,"['Getting Away With It', 'Electronic']",Electronic,Getting Away With It,88,0
388,1990-03-31,"['How \'Bout Us (From ""True Love"")', 'Grayson Hugh & Betty Wright']",Grayson Hugh & Betty Wright,"How \'Bout Us (From ""True Love"")",89,1
389,1990-03-31,"['I Remember You', 'Skid Row']",Skid Row,I Remember You,90,0
390,1990-03-31,"['Dirty Deeds', 'Joan Jett']",Joan Jett,Dirty Deeds,91,0
391,1990-03-31,"[""I'll Be There"", 'Joyce ""Fenderella"" Irby']","Joyce ""Fenderella"" Irby",I'll Be There,92,1
392,1990-03-31,"['Me So Horny', 'The 2 Live Crew']",The 2 Live Crew,Me So Horny,93,0
393,1990-03-31,"['Moonlight On Water', 'Laura Branigan']",Laura Branigan,Moonlight On Water,94,0
394,1990-03-31,"['Love Song', 'Tesla']",Tesla,Love Song,95,0
395,1990-03-31,"['Ready Or Not', 'After 7']",After 7,Ready Or Not,96,0
396,1990-03-31,"['Back To Life', 'Soul II Soul']",Soul II Soul,Back To Life,97,0
397,1990-03-31,"['Advice For The Young At Heart', 'Tears For Fears']",Tears For Fears,Advice For The Young At Heart,98,0
398,1990-03-31,"['Bad Love', 'Eric Clapton']",Eric Clapton,Bad Love,99,0
399,1990-03-31,"[""You're The Voice"", 'John Farnham']",John Farnham,You're The Voice,100,1
400,1990-04-28,"['Nothing Compares 2 U', ""Sinead O'Connor""]",Sinead O'Connor,Nothing Compares 2 U,1,1
401,1990-04-28,"[""Don't Wanna Fall In Love"", 'Jane Child']",Jane Child,Don't Wanna Fall In Love,2,1
402,1990-04-28,"['I Wanna Be Rich', 'Calloway']",Calloway,I Wanna Be Rich,3,0
403,1990-04-28,"['All Around The World', 'Lisa Stansfield']",Lisa Stansfield,All Around The World,4,0
404,1990-04-28,"['How Can We Be Lovers', 'Michael Bolton']",Michael Bolton,How Can We Be Lovers,5,0
405,1990-04-28,"['Whip Appeal', 'Babyface']",Babyface,Whip Appeal,6,0
406,1990-04-28,"['Here And Now', 'Luther Vandross']",Luther Vandross,Here And Now,7,0
407,1990-04-28,"['Without You', 'Motley Crue']",Motley Crue,Without You,8,0
408,1990-04-28,"['Whole Wide World (From ""True Love"")', ""A'me Lorain""]",A'me Lorain,"Whole Wide World (From ""True Love"")",9,1
409,1990-04-28,"['All I Wanna Do Is Make Love To You', 'Heart']",Heart,All I Wanna Do Is Make Love To You,10,0
410,1990-04-28,"['What It Takes', 'Aerosmith']",Aerosmith,What It Takes,11,0
411,1990-04-28,"['Vogue', 'Madonna']",Madonna,Vogue,12,0
412,1990-04-28,"['Heartbeat', 'Seduction']",Seduction,Heartbeat,13,0
413,1990-04-28,"[""I'll Be Your Everything"", 'Tommy Page']",Tommy Page,I'll Be Your Everything,14,1
414,1990-04-28,"['Sending All My Love', 'Linear']",Linear,Sending All My Love,15,0
415,1990-04-28,"['Hold On', 'Wilson Phillips']",Wilson Phillips,Hold On,16,0
416,1990-04-28,"['Alright', 'Janet Jackson']",Janet Jackson,Alright,17,0
417,1990-04-28,"['Love Child', 'Sweet Sensation']",Sweet Sensation,Love Child,18,0
418,1990-04-28,"['Forever', 'KISS']",KISS,Forever,19,0
419,1990-04-28,"['This Old Heart Of Mine', 'Rod Stewart With Ronald Isley']",Rod Stewart With Ronald Isley,This Old Heart Of Mine,20,0
420,1990-04-28,"['Room At The Top', 'Adam Ant']",Adam Ant,Room At The Top,21,0
421,1990-04-28,"['The Heart Of The Matter', 'Don Henley']",Don Henley,The Heart Of The Matter,22,0
422,1990-04-28,"['Love Will Lead You Back', 'Taylor Dayne']",Taylor Dayne,Love Will Lead You Back,23,0
423,1990-04-28,"['Poison', 'Bell Biv DeVoe']",Bell Biv DeVoe,Poison,24,0
424,1990-04-28,"['Black Velvet', 'Alannah Myles']",Alannah Myles,Black Velvet,25,0
425,1990-04-28,"['The Humpty Dance', 'Digital Underground']",Digital Underground,The Humpty Dance,26,0
426,1990-04-28,"[""U Can't Touch This"", 'M.C. Hammer']",M.C. Hammer,U Can't Touch This,27,1
427,1990-04-28,"['Your Baby Never Looked Good In Blue', 'Expose']",Expose,Your Baby Never Looked Good In Blue,28,0
428,1990-04-28,"['It Must Have Been Love (From ""Pretty Woman"")', 'Roxette']",Roxette,"It Must Have Been Love (From ""Pretty Woman"")",29,1
429,1990-04-28,"['Get Up! (Before The Night Is Over)', 'Technotronic']",Technotronic,Get Up! (Before The Night Is Over),30,0
430,1990-04-28,"['I Wish It Would Rain Down', 'Phil Collins']",Phil Collins,I Wish It Would Rain Down,31,0
431,1990-04-28,"['If U Were Mine', 'The U-Krew']",The U-Krew,If U Were Mine,32,0
432,1990-04-28,"['Expression', 'Salt-N-Pepa']",Salt-N-Pepa,Expression,33,0
433,1990-04-28,"['House Of Pain', 'Faster Pussycat']",Faster Pussycat,House Of Pain,34,0
434,1990-04-28,"['Save Me', 'Fleetwood Mac']",Fleetwood Mac,Save Me,35,0
435,1990-04-28,"['Ready Or Not', 'After 7']",After 7,Ready Or Not,36,0
436,1990-04-28,"['A Little Love', 'Corey Hart']",Corey Hart,A Little Love,37,0
437,1990-04-28,"[""Ooh La La (I Can't Get Over You)"", 'Perfect Gentlemen']",Perfect Gentlemen,Ooh La La (I Can't Get Over You),38,1
438,1990-04-28,"['Heart Of Stone', 'Cher']",Cher,Heart Of Stone,39,0
439,1990-04-28,"['The Secret Garden', 'Quincy Jones']",Quincy Jones,The Secret Garden,40,0
440,1990-04-28,"['Time After Time', 'Timmy T.']",Timmy T.,Time After Time,41,0
441,1990-04-28,"[""Baby, It's Tonight"", 'Jude Cole']",Jude Cole,Bab,42,1
442,1990-04-28,"[""I'll See You In My Dreams"", 'Giant']",Giant,I'll See You In My Dreams,43,1
443,1990-04-28,"['Cruising For Bruising', 'Basia']",Basia,Cruising For Bruising,44,0
444,1990-04-28,"['Just A Friend', 'Biz Markie']",Biz Markie,Just A Friend,45,0
445,1990-04-28,"['All My Life', 'Linda Ronstadt (Featuring Aaron Neville)']",Linda Ronstadt (Featuring Aaron Neville),All My Life,46,0
446,1990-04-28,"['Getting Away With It', 'Electronic']",Electronic,Getting Away With It,47,0
447,1990-04-28,"['No More Lies', ""Michel'le""]",Michel'le,No More Lies,48,1
448,1990-04-28,"['Oye Mi Canto (Hear My Voice)', 'Gloria Estefan']",Gloria Estefan,Oye Mi Canto (Hear My Voice),49,0
449,1990-04-28,"[""Hurting Kind (I've Got My Eyes On You)"", 'Robert Plant']",Robert Plant,Hurting Kind (I've Got My Eyes On You),50,1
450,1990-04-28,"['Do You Remember?', 'Phil Collins']",Phil Collins,Do You Remember?,51,0
451,1990-04-28,"['Always And Forever', 'Whistle']",Whistle,Always And Forever,52,0
452,1990-04-28,"[""All That Glitters Isn't Gold"", 'The Cover Girls']",The Cover Girls,All That Glitters Isn't Gold,53,1
453,1990-04-28,"['Escapade', 'Janet Jackson']",Janet Jackson,Escapade,54,0
454,1990-04-28,"['Children Of The Night', 'Richard Marx']",Richard Marx,Children Of The Night,55,0
455,1990-04-28,"['Cuts You Up', 'Peter Murphy']",Peter Murphy,Cuts You Up,56,0
456,1990-04-28,"['Turtle Power', 'Partners In Kryme']",Partners In Kryme,Turtle Power,57,0
457,1990-04-28,"['Enjoy The Silence', 'Depeche Mode']",Depeche Mode,Enjoy The Silence,58,0
458,1990-04-28,"['Moonlight On Water', 'Laura Branigan']",Laura Branigan,Moonlight On Water,59,0
459,1990-04-28,"['Deadbeat Club', 'The B-52s']",The B-52s,Deadbeat Club,60,0
460,1990-04-28,"['Get A Life', 'Soul II Soul']",Soul II Soul,Get A Life,61,0
461,1990-04-28,"['Nicety', ""Michel'le""]",Michel'le,Nicety,62,1
462,1990-04-28,"['Make It Like It Was', 'Regina Belle']",Regina Belle,Make It Like It Was,63,0
463,1990-04-28,"['Opposites Attract', 'Paula Abdul (Duet With The Wild Pair)']",Paula Abdul (Duet With The Wild Pair),Opposites Attract,64,0
464,1990-04-28,"['The Way It Is', 'Tesla']",Tesla,The Way It Is,65,0
465,1990-04-28,"['Heaven Is A 4 Letter Word', 'Bad English']",Bad English,Heaven Is A 4 Letter Word,66,0
466,1990-04-28,"['How \'Bout Us (From ""True Love"")', 'Grayson Hugh & Betty Wright']",Grayson Hugh & Betty Wright,"How \'Bout Us (From ""True Love"")",67,1
467,1990-04-28,"['Coming Of Age', 'Damn Yankees']",Damn Yankees,Coming Of Age,68,0
468,1990-04-28,"['Spin That Wheel', 'Hi Tek 3 Featuring Ya Kid K']",Hi Tek 3 Featuring Ya Kid K,Spin That Wheel,69,0
469,1990-04-28,"['Sacrifice', 'Elton John']",Elton John,Sacrifice,70,0
470,1990-04-28,"['The Ballad Of Jayne', 'L.A. Guns']",L.A. Guns,The Ballad Of Jayne,71,0
471,1990-04-28,"['Dangerous', 'Roxette']",Roxette,Dangerous,72,0
472,1990-04-28,"['Notice Me', 'Nikki']",Nikki,Notice Me,73,0
473,1990-04-28,"['Roam', 'The B-52s']",The B-52s,Roam,74,0
474,1990-04-28,"['Dare To Fall In Love', 'Brent Bourgeois']",Brent Bourgeois,Dare To Fall In Love,75,0
475,1990-04-28,"['Dub Be Good To Me', 'Beats International']",Beats International,Dub Be Good To Me,76,0
476,1990-04-28,"['Lambada', 'Kaoma']",Kaoma,Lambada,77,0
477,1990-04-28,"[""That's The Way Of The World"", 'D-Mob With Cathy Dennis']",D-Mob With Cathy Dennis,That's The Way Of The World,78,1
478,1990-04-28,"['Drag My Bad Name Down', 'The 4 Of Us']",The 4 Of Us,Drag My Bad Name Down,79,0
479,1990-04-28,"[""C'mon And Get My Love"", 'D-Mob Introducing Cathy Dennis']",D-Mob Introducing Cathy Dennis,C'mon And Get My Love,80,1
480,1990-04-28,"['Love Me For Life', 'Stevie B']",Stevie B,Love Me For Life,81,0
481,1990-04-28,"['Wild Women Do (From ""Pretty Woman"")', 'Natalie Cole']",Natalie Cole,"Wild Women Do (From ""Pretty Woman"")",82,1
482,1990-04-28,"['Keep It Together', 'Madonna']",Madonna,Keep It Together,83,0
483,1990-04-28,"['Have A Heart', 'Bonnie Raitt']",Bonnie Raitt,Have A Heart,84,0
484,1990-04-28,"['Pictures Of You', 'The Cure']",The Cure,Pictures Of You,85,0
485,1990-04-28,"['Club At The End Of The Street', 'Elton John']",Elton John,Club At The End Of The Street,86,0
486,1990-04-28,"['True Blue Love', 'Lou Gramm']",Lou Gramm,True Blue Love,87,0
487,1990-04-28,"['Here We Are', 'Gloria Estefan']",Gloria Estefan,Here We Are,88,0
488,1990-04-28,"['Girls Nite Out', 'Tyler Collins']",Tyler Collins,Girls Nite Out,89,0
489,1990-04-28,"['This & That', 'Michael Penn']",Michael Penn,This & That,90,0
490,1990-04-28,"[""Only My Heart Talkin'"", 'Alice Cooper']",Alice Cooper,Only My Heart Talkin',91,1
491,1990-04-28,"['Try To Find Me', 'Gorky Park']",Gorky Park,Try To Find Me,92,0
492,1990-04-28,"['Got To Get', ""Leila K With Rob 'N' Raz""]",Leila K With Rob 'N' Raz,Got To Get,93,1
493,1990-04-28,"['Sometimes She Cries', 'Warrant']",Warrant,Sometimes She Cries,94,0
494,1990-04-28,"['Hide And Seek', 'Pajama Party']",Pajama Party,Hide And Seek,95,0
